ID,mean,std,p50,p85
road1,15.422000,4.434000,14.498000,18.981000
road10,21.972000,5.425000,21.294000,26.638000
road1000,5.143000,4.145000,3.616000,8.319000
road10000,22.113000,10.302000,20.673000,31.653000
road10001,15.029000,6.198000,14.288000,20.963000
road10002,7.192000,6.873000,4.454000,13.750000
road10005,12.044000,11.170000,8.525000,24.501000
road10008,18.465000,9.610000,17.417000,27.750000
road10009,10.131000,7.698000,7.245000,18.354000
road1001,11.920000,2.810000,12.131000,14.496000
road10011,21.915000,7.190000,21.084000,28.368000
road10012,24.039000,8.697000,23.148000,31.772000
road10014,19.483000,8.243000,18.957000,26.460000
road10016,23.507000,8.144000,22.729000,31.022000
road10017,12.339000,6.528000,11.530000,18.086000
road10019,17.653000,6.107000,15.968000,23.882000
road1002,14.152000,4.978000,12.114000,19.221000
road10020,17.163000,6.050000,15.806000,22.567000
road10028,13.242000,3.374000,13.144000,15.514000
road1003,12.074000,4.375000,11.457000,15.573000
road10032,14.622000,8.799000,11.361000,25.387000
road10035,18.576000,11.344000,21.526000,29.882000
road10036,14.093000,5.044000,12.861000,17.302000
road10037,14.511000,7.370000,13.113000,17.480000
road10039,11.410000,1.742000,11.437000,12.321000
road1004,11.879000,3.992000,11.725000,15.326000
road10040,16.934000,8.520000,14.808000,17.107000
road10041,29.698000,17.209000,22.474000,52.607000
road10042,27.566000,19.686000,17.797000,54.406000
road10044,20.761000,7.125000,19.561000,23.909000
road10045,23.120000,8.931000,21.543000,32.311000
road10046,12.133000,3.440000,11.884000,14.548000
road10047,22.270000,9.398000,20.909000,31.976000
road10049,23.133000,8.942000,21.997000,31.423000
road10050,22.465000,8.535000,21.388000,31.305000
road10051,13.785000,6.111000,12.824000,17.573000
road10053,22.270000,9.398000,20.909000,31.976000
road10054,21.921000,8.880000,20.636000,29.813000
road10059,5.065000,3.620000,4.290000,9.168000
road1006,5.531000,4.541000,3.623000,9.385000
road10061,13.708000,3.618000,14.398000,17.673000
road10063,8.150000,2.653000,8.410000,10.436000
road10065,14.698000,5.395000,13.848000,19.499000
road10066,15.735000,2.640000,16.037000,18.234000
road10069,8.327000,6.357000,7.258000,9.277000
road1007,21.338000,7.994000,20.608000,28.050000
road10070,15.650000,7.302000,14.632000,18.846000
road10073,13.411000,3.452000,13.351000,15.398000
road10075,14.152000,4.283000,14.527000,18.129000
road10077,13.063000,2.146000,13.066000,15.554000
road10078,19.399000,8.199000,17.943000,25.295000
road10079,25.177000,9.184000,24.050000,33.855000
road10083,18.051000,8.685000,16.300000,25.820000
road10085,14.248000,6.136000,13.763000,18.833000
road10087,21.406000,7.279000,20.835000,27.453000
road1009,20.044000,7.498000,19.623000,27.071000
road10091,22.116000,6.385000,21.090000,27.686000
road10094,18.262000,8.390000,20.373000,26.019000
road10096,16.997000,6.760000,17.146000,21.384000
road10099,22.749000,5.900000,23.190000,27.904000
road10103,24.692000,6.204000,24.972000,29.999000
road10108,15.851000,3.214000,15.120000,19.579000
road10110,15.075000,11.105000,12.831000,25.701000
road10111,17.768000,4.890000,17.069000,22.139000
road10112,23.084000,6.437000,23.389000,28.809000
road10113,18.371000,5.984000,17.498000,22.307000
road10117,23.915000,10.601000,22.568000,33.890000
road10120,18.870000,6.119000,17.317000,25.412000
road10122,27.375000,7.300000,26.247000,32.976000
road1013,23.219000,7.925000,21.098000,31.419000
road10130,28.251000,10.537000,27.057000,39.255000
road10132,17.513000,8.170000,16.337000,23.238000
road10133,15.643000,7.457000,14.005000,20.472000
road10137,23.266000,9.293000,22.009000,25.945000
road10139,24.620000,10.060000,21.640000,30.243000
road10147,13.746000,7.915000,13.867000,21.067000
road10148,14.785000,5.230000,14.715000,19.640000
road1015,16.374000,4.707000,16.763000,19.886000
road10151,8.573000,4.289000,7.329000,13.098000
road10152,7.309000,4.658000,6.073000,12.062000
road10153,14.314000,9.939000,11.792000,15.071000
road10155,14.314000,9.939000,11.792000,15.071000
road10156,13.359000,10.477000,10.447000,14.278000
road10157,14.314000,9.939000,11.792000,15.071000
road10158,13.315000,4.940000,11.736000,15.215000
road1016,22.159000,7.698000,20.617000,28.355000
road10160,3.659000,4.864000,2.178000,4.863000
road10165,17.139000,9.259000,16.516000,26.211000
road10168,19.559000,7.787000,17.340000,26.098000
road10169,17.913000,7.501000,17.062000,24.341000
road10172,18.511000,10.346000,16.781000,22.565000
road10173,14.883000,5.405000,14.753000,20.221000
road10175,6.482000,5.141000,4.671000,10.186000
road10176,7.860000,6.711000,4.079000,14.702000
road10177,18.511000,10.346000,16.781000,22.565000
road10178,18.490000,7.100000,16.995000,24.446000
road10179,16.300000,9.660000,18.618000,26.285000
road1018,21.805000,8.318000,20.525000,28.169000
road10182,20.784000,7.046000,19.373000,26.281000
road10183,6.647000,8.223000,3.023000,13.691000
road10185,18.490000,7.100000,16.995000,24.446000
road10186,22.035000,7.515000,21.294000,28.608000
road1019,18.385000,7.217000,17.766000,25.256000
road10190,22.740000,8.915000,21.404000,31.219000
road10192,20.638000,10.918000,19.900000,31.853000
road10194,30.092000,10.212000,28.534000,40.295000
road10195,17.766000,5.732000,17.159000,20.805000
road10197,7.375000,6.585000,5.652000,9.369000
road102,12.971000,4.630000,11.798000,16.899000
road10200,8.176000,10.391000,6.002000,9.904000
road10201,12.255000,6.742000,11.497000,18.100000
road10204,21.317000,8.176000,20.378000,29.464000
road10208,12.893000,11.131000,10.764000,23.487000
road10210,12.422000,11.163000,8.889000,24.314000
road10211,13.105000,9.351000,12.631000,22.486000
road10213,24.827000,8.831000,23.790000,33.097000
road10215,14.126000,10.736000,13.198000,23.183000
road10217,8.327000,9.101000,4.848000,17.187000
road10219,11.013000,11.024000,7.701000,22.167000
road10220,12.356000,4.712000,11.719000,15.725000
road10223,14.331000,5.777000,13.328000,18.863000
road10227,24.302000,6.347000,24.451000,30.342000
road10229,11.959000,2.243000,11.789000,13.859000
road10230,19.906000,9.106000,17.579000,25.885000
road10231,20.577000,8.803000,19.933000,30.375000
road10232,11.522000,4.947000,10.259000,16.740000
road10233,25.158000,6.266000,25.215000,31.037000
road10234,21.490000,8.044000,19.801000,31.008000
road10237,14.019000,5.931000,13.718000,17.307000
road1024,19.483000,7.189000,18.543000,27.502000
road10240,11.912000,7.925000,9.053000,19.927000
road10242,10.254000,2.958000,10.321000,13.203000
road10243,26.710000,10.674000,25.625000,37.992000
road10244,22.563000,7.612000,21.677000,29.016000
road10245,14.134000,4.319000,13.492000,19.162000
road10247,12.143000,6.133000,10.710000,14.923000
road10248,17.210000,5.777000,15.949000,24.361000
road10250,11.257000,2.622000,11.322000,13.672000
road10251,11.257000,2.622000,11.322000,13.672000
road10253,17.329000,6.074000,15.841000,23.289000
road10255,17.710000,7.545000,17.199000,21.809000
road1026,11.595000,1.594000,11.522000,12.999000
road10263,23.803000,7.152000,24.035000,30.117000
road10264,15.435000,1.963000,15.300000,17.371000
road10266,15.484000,1.918000,15.460000,17.352000
road10269,15.484000,1.918000,15.460000,17.352000
road1027,18.494000,6.966000,17.534000,25.510000
road10270,15.435000,1.963000,15.300000,17.371000
road10271,12.636000,3.433000,12.168000,15.341000
road10273,26.342000,13.790000,22.750000,37.806000
road10276,15.866000,4.841000,14.933000,20.336000
road10277,19.187000,4.402000,18.554000,22.792000
road10278,15.400000,6.394000,14.366000,17.382000
road1028,13.296000,3.524000,13.977000,16.259000
road10281,14.772000,4.988000,14.073000,17.097000
road10288,8.273000,6.962000,5.719000,15.084000
road1029,19.483000,7.189000,18.543000,27.502000
road10290,23.385000,9.770000,22.183000,33.486000
road10291,15.433000,6.639000,14.321000,21.138000
road10292,11.323000,2.973000,10.673000,13.502000
road10297,17.824000,8.010000,16.610000,22.315000
road10298,14.698000,5.395000,13.848000,19.499000
road103,12.971000,4.630000,11.798000,16.899000
road10300,18.768000,6.663000,17.714000,24.628000
road10304,12.777000,2.774000,12.192000,15.281000
road10305,13.808000,7.653000,13.732000,20.834000
road10306,18.474000,6.789000,17.417000,24.304000
road10307,13.799000,5.601000,12.662000,18.779000
road10309,8.282000,3.251000,8.283000,11.154000
road1031,18.945000,6.906000,17.989000,26.423000
road10310,15.391000,5.899000,14.426000,20.427000
road10314,15.653000,5.420000,14.174000,21.796000
road10315,19.189000,6.971000,18.373000,23.652000
road10316,14.616000,2.906000,14.413000,17.457000
road10318,15.863000,4.192000,15.596000,17.717000
road10320,13.451000,3.221000,13.564000,15.889000
road10322,14.051000,3.020000,14.334000,16.356000
road10329,16.668000,6.579000,15.779000,23.001000
road1033,18.523000,7.110000,18.032000,25.768000
road10330,8.167000,5.007000,6.486000,12.584000
road10332,13.247000,7.228000,12.384000,14.503000
road10333,16.722000,6.587000,17.326000,21.534000
road10336,17.914000,5.143000,18.288000,21.791000
road10338,16.739000,5.976000,17.407000,21.384000
road10345,16.433000,3.264000,16.518000,19.509000
road10347,15.630000,4.482000,15.318000,18.323000
road10349,18.730000,6.268000,17.877000,23.009000
road1035,22.635000,8.899000,21.789000,30.947000
road10351,18.286000,4.685000,17.852000,22.456000
road10358,23.293000,9.446000,22.200000,32.306000
road10359,28.308000,6.964000,27.048000,34.213000
road1036,12.511000,6.629000,10.898000,20.239000
road10362,21.263000,10.228000,20.455000,30.116000
road10363,20.276000,9.687000,19.149000,27.487000
road10365,19.675000,6.515000,19.292000,26.183000
road10366,20.346000,8.627000,18.995000,27.371000
road10368,20.407000,9.200000,18.830000,25.982000
road10369,17.513000,8.170000,16.337000,23.238000
road1037,18.643000,7.288000,18.060000,25.855000
road10374,10.827000,3.028000,10.410000,13.576000
road10375,10.827000,3.028000,10.410000,13.576000
road10377,28.349000,7.155000,27.469000,34.537000
road10378,28.864000,7.463000,27.430000,32.440000
road10379,21.305000,5.390000,20.836000,25.316000
road10380,10.827000,3.028000,10.410000,13.576000
road10383,26.438000,6.124000,25.470000,32.069000
road10386,25.120000,8.795000,24.031000,33.315000
road10388,21.664000,7.763000,20.555000,29.242000
road1039,5.311000,6.718000,2.865000,8.966000
road10391,26.098000,9.165000,24.699000,35.263000
road10392,22.076000,7.920000,20.990000,29.882000
road10393,26.918000,9.114000,25.660000,35.987000
road10395,17.298000,4.711000,16.793000,20.959000
road10396,19.682000,6.674000,18.858000,25.276000
road10397,11.111000,3.852000,10.752000,14.706000
road10398,12.177000,3.770000,11.069000,14.865000
road10399,18.780000,6.501000,18.807000,22.419000
road104,18.853000,6.962000,16.860000,24.288000
road1040,14.837000,2.911000,14.891000,17.549000
road10400,5.987000,4.636000,4.603000,9.747000
road10404,18.503000,10.443000,17.184000,28.365000
road10407,29.202000,12.377000,32.041000,40.013000
road10408,17.159000,10.247000,17.457000,27.897000
road10410,8.608000,7.365000,5.267000,14.089000
road10411,5.643000,3.492000,4.583000,7.895000
road10412,10.995000,4.242000,10.645000,13.129000
road10416,19.062000,6.144000,17.751000,24.622000
road10417,4.830000,2.781000,4.007000,8.015000
road10418,14.238000,3.717000,13.781000,17.100000
road10421,13.087000,2.751000,12.728000,16.330000
road10422,16.697000,4.665000,15.845000,19.663000
road10423,20.917000,5.342000,20.661000,25.235000
road10425,16.926000,7.287000,17.118000,22.861000
road10428,4.691000,4.265000,3.453000,9.083000
road10429,5.506000,4.762000,4.335000,8.665000
road1043,15.413000,2.751000,15.410000,17.958000
road10430,9.153000,4.099000,7.920000,13.389000
road10433,18.325000,8.425000,17.969000,25.713000
road10434,29.869000,10.420000,28.741000,40.572000
road10435,7.804000,5.274000,7.930000,10.021000
road10437,28.175000,9.410000,26.920000,37.468000
road10438,22.391000,5.928000,22.326000,28.635000
road10440,30.129000,10.917000,28.495000,40.452000
road10441,26.851000,9.976000,25.963000,36.467000
road10442,15.874000,4.609000,15.866000,19.599000
road10443,16.033000,5.201000,14.938000,19.462000
road1045,14.293000,3.964000,14.592000,18.027000
road10450,23.100000,9.383000,18.233000,32.665000
road10452,18.717000,6.732000,17.907000,25.691000
road10453,26.293000,10.660000,25.372000,37.171000
road10455,14.625000,11.524000,12.612000,26.871000
road10456,11.293000,8.774000,9.964000,19.098000
road10457,24.815000,11.351000,22.407000,29.594000
road10458,7.742000,6.049000,5.410000,13.668000
road1046,14.766000,5.775000,13.733000,19.867000
road10460,18.980000,9.186000,17.722000,28.279000
road10463,19.755000,9.085000,18.915000,28.950000
road1047,8.979000,3.235000,8.512000,12.069000
road10470,11.534000,5.753000,10.035000,17.026000
road10473,18.556000,8.241000,17.273000,27.143000
road10474,11.761000,4.237000,11.626000,15.739000
road10476,10.954000,3.986000,11.303000,14.242000
road10477,25.765000,9.962000,24.512000,35.157000
road1048,8.979000,3.235000,8.512000,12.069000
road10480,14.307000,11.121000,11.937000,26.740000
road10481,26.116000,9.616000,24.539000,35.670000
road10483,16.516000,9.478000,13.862000,19.458000
road10484,13.730000,5.175000,12.727000,17.280000
road10486,11.257000,2.622000,11.322000,13.672000
road10487,11.257000,2.622000,11.322000,13.672000
road10488,17.369000,5.384000,15.881000,21.926000
road10490,17.611000,5.388000,16.548000,21.919000
road10491,18.369000,7.640000,17.152000,26.946000
road10495,17.275000,7.009000,18.016000,24.442000
road10506,27.809000,6.152000,26.868000,33.381000
road10507,15.484000,1.918000,15.460000,17.352000
road10508,29.530000,6.979000,28.366000,36.346000
road10510,15.484000,1.918000,15.460000,17.352000
road10511,23.960000,6.440000,23.889000,29.825000
road10513,16.018000,1.764000,15.919000,17.296000
road10514,18.379000,3.614000,17.665000,22.002000
road10515,12.686000,4.878000,11.965000,16.413000
road1052,10.455000,2.907000,10.292000,13.216000
road10526,13.542000,9.076000,12.205000,22.406000
road1053,13.743000,2.943000,13.266000,17.520000
road10530,20.155000,8.065000,18.835000,27.676000
road10532,15.683000,8.285000,15.712000,24.250000
road10533,21.648000,9.042000,19.757000,29.911000
road10535,11.016000,2.627000,10.673000,12.600000
road10536,15.389000,5.600000,14.084000,21.654000
road10539,15.653000,5.420000,14.174000,21.796000
road10541,14.238000,3.893000,14.012000,17.579000
road10542,15.389000,5.600000,14.084000,21.654000
road10543,13.708000,3.109000,13.594000,17.018000
road10546,15.217000,6.305000,14.643000,22.689000
road10548,17.460000,6.189000,15.930000,22.704000
road10551,18.398000,8.145000,16.976000,25.515000
road10554,14.173000,2.524000,14.169000,16.360000
road10555,14.985000,3.766000,14.709000,17.372000
road10557,16.454000,5.773000,15.016000,21.337000
road10558,18.244000,7.466000,16.623000,22.264000
road10559,13.991000,2.483000,14.194000,15.797000
road1056,16.000000,5.108000,15.062000,20.128000
road10560,17.152000,6.820000,16.522000,23.782000
road10561,14.689000,4.918000,13.620000,17.939000
road10563,18.680000,6.829000,17.343000,24.242000
road10564,19.535000,12.545000,16.475000,22.919000
road10566,12.402000,3.132000,12.336000,14.807000
road10568,14.118000,5.803000,13.847000,20.680000
road10569,13.310000,3.170000,12.869000,16.218000
road1057,12.342000,4.532000,11.815000,15.685000
road10572,16.907000,6.351000,17.400000,21.551000
road10573,13.329000,3.971000,12.826000,16.288000
road10574,25.543000,8.732000,24.637000,33.102000
road10579,11.164000,1.976000,10.858000,13.029000
road10580,16.275000,4.376000,15.938000,20.207000
road10584,15.782000,2.516000,14.850000,18.771000
road10586,15.773000,3.775000,15.702000,18.992000
road10588,18.039000,5.213000,17.392000,21.568000
road1059,14.747000,4.787000,12.450000,18.469000
road10590,17.638000,4.314000,17.187000,21.040000
road106,12.971000,4.630000,11.798000,16.899000
road1060,23.554000,12.742000,23.391000,37.093000
road10605,19.236000,6.422000,18.040000,22.466000
road10607,17.848000,11.889000,14.790000,23.537000
road10609,9.300000,2.186000,8.981000,11.567000
road1061,9.106000,7.744000,6.251000,17.106000
road10612,9.300000,2.186000,8.981000,11.567000
road10613,11.014000,3.594000,10.940000,14.683000
road10616,25.214000,5.812000,24.328000,31.349000
road10618,22.850000,5.658000,21.916000,27.870000
road1062,20.652000,7.387000,19.270000,27.577000
road10624,7.702000,3.146000,6.395000,11.306000
road10629,7.727000,3.996000,6.400000,11.057000
road10630,14.365000,5.498000,13.362000,20.563000
road10631,10.729000,5.778000,10.166000,14.713000
road10632,12.651000,10.172000,10.183000,21.605000
road10633,13.617000,7.044000,13.116000,19.455000
road10635,24.183000,6.630000,24.862000,30.686000
road10637,11.000000,5.814000,9.179000,17.450000
road10639,13.376000,6.786000,11.288000,21.858000
road10640,20.315000,8.172000,19.053000,24.976000
road10641,20.285000,6.591000,19.702000,23.794000
road10642,10.599000,5.860000,9.015000,17.274000
road10643,9.532000,5.540000,8.365000,13.952000
road10645,16.266000,6.773000,15.492000,23.799000
road10646,21.543000,6.425000,22.245000,27.878000
road10647,14.955000,6.208000,14.522000,19.738000
road10648,11.158000,5.992000,9.263000,17.431000
road1065,17.020000,4.234000,16.590000,20.149000
road10650,16.075000,10.073000,17.148000,26.170000
road10651,17.212000,8.635000,16.101000,22.996000
road10652,21.602000,11.796000,20.942000,33.533000
road10655,21.238000,8.806000,19.780000,30.251000
road10656,20.533000,9.393000,19.315000,30.475000
road10658,12.155000,2.788000,11.916000,14.955000
road10659,9.929000,4.527000,8.821000,14.729000
road1066,15.588000,5.915000,14.963000,20.903000
road10661,25.182000,8.563000,22.920000,34.001000
road10662,20.960000,6.623000,21.428000,25.633000
road10663,18.687000,8.163000,17.733000,26.978000
road10665,23.602000,9.780000,21.597000,37.065000
road10666,14.652000,3.890000,14.046000,18.487000
road10667,25.182000,8.563000,22.920000,34.001000
road10669,16.051000,7.418000,14.674000,24.535000
road10670,16.382000,5.956000,16.085000,23.085000
road10671,16.297000,8.255000,14.988000,24.489000
road10672,18.664000,7.910000,17.888000,26.205000
road10675,21.238000,8.806000,19.780000,30.251000
road10678,21.040000,7.359000,20.802000,28.075000
road10679,21.455000,7.494000,21.884000,28.276000
road10680,25.014000,6.439000,23.873000,30.644000
road10682,24.100000,6.220000,24.731000,28.953000
road10683,25.851000,4.458000,25.733000,29.913000
road10685,17.654000,4.821000,17.749000,21.385000
road10688,13.051000,4.899000,12.089000,16.905000
road10690,18.322000,8.594000,16.856000,26.387000
road10691,19.490000,7.150000,18.942000,25.821000
road10692,19.157000,6.308000,19.363000,24.781000
road10694,10.844000,9.453000,6.929000,21.066000
road10695,18.424000,7.818000,18.364000,24.997000
road10696,27.383000,9.619000,25.976000,37.426000
road10698,14.126000,10.736000,13.198000,23.183000
road10699,13.466000,11.039000,8.895000,25.902000
road107,12.128000,6.121000,11.934000,17.114000
road10700,27.728000,6.309000,26.786000,33.181000
road10701,28.481000,9.749000,27.108000,38.115000
road10703,27.707000,9.857000,26.508000,37.406000
road10705,11.078000,1.413000,10.896000,12.187000
road10707,29.299000,11.785000,27.979000,41.052000
road10713,7.368000,7.446000,4.013000,14.520000
road10718,14.578000,4.901000,14.053000,19.317000
road10719,13.723000,2.772000,13.415000,16.697000
road10720,13.737000,3.157000,12.566000,18.782000
road10722,11.257000,2.622000,11.322000,13.672000
road10723,17.369000,5.384000,15.881000,21.926000
road10724,12.753000,5.263000,11.222000,15.439000
road10725,17.369000,5.384000,15.881000,21.926000
road10726,17.369000,5.384000,15.881000,21.926000
road10728,13.267000,4.449000,12.013000,16.167000
road10729,11.027000,3.037000,10.851000,14.355000
road10731,10.720000,4.003000,9.518000,14.687000
road10733,10.338000,7.683000,9.691000,16.193000
road10742,25.963000,7.067000,25.642000,32.067000
road10744,25.946000,6.060000,25.340000,31.616000
road10747,26.356000,6.077000,25.869000,32.108000
road10748,17.403000,5.207000,16.465000,20.217000
road10749,29.394000,6.233000,28.591000,35.292000
road10762,12.426000,8.649000,10.354000,21.153000
road10765,28.568000,10.477000,27.359000,39.073000
road10769,23.100000,8.341000,21.809000,29.186000
road10770,19.259000,5.345000,18.493000,24.775000
road10772,18.727000,8.540000,19.724000,26.129000
road10773,11.892000,3.437000,11.680000,14.463000
road10775,20.702000,9.290000,19.351000,29.990000
road10777,21.434000,8.225000,19.809000,29.636000
road10779,11.759000,2.662000,11.516000,14.200000
road1078,10.961000,3.584000,10.937000,14.528000
road10780,13.541000,3.364000,13.706000,16.681000
road10785,14.267000,3.236000,14.582000,17.220000
road10786,12.592000,2.235000,12.005000,14.484000
road10788,12.790000,6.255000,11.683000,14.912000
road10790,10.741000,3.521000,10.306000,12.746000
road10791,18.102000,7.450000,16.662000,24.735000
road10793,18.096000,6.413000,17.248000,24.935000
road10795,17.152000,6.820000,16.522000,23.782000
road10797,16.454000,5.773000,15.016000,21.337000
road10798,23.614000,9.986000,24.079000,33.625000
road10799,16.440000,5.427000,14.990000,21.477000
road1080,15.935000,8.595000,14.720000,18.898000
road10801,18.872000,6.326000,17.968000,23.822000
road10803,14.160000,8.412000,13.066000,21.778000
road10806,22.378000,7.385000,21.481000,29.209000
road10807,9.283000,2.452000,9.343000,11.548000
road10808,14.989000,2.905000,14.607000,17.453000
road10809,15.531000,3.687000,15.083000,17.686000
road10810,10.422000,2.481000,11.176000,12.231000
road10812,15.386000,12.481000,12.661000,15.509000
road10813,14.906000,2.972000,14.917000,17.010000
road10815,15.005000,2.785000,14.709000,18.179000
road10816,11.661000,3.281000,11.644000,14.633000
road10818,15.782000,2.516000,14.850000,18.771000
road10819,14.792000,3.045000,15.205000,16.367000
road10820,16.452000,3.355000,16.089000,19.265000
road10824,18.083000,5.891000,17.883000,23.096000
road10826,18.173000,4.548000,17.405000,22.139000
road10837,28.103000,10.293000,27.054000,38.177000
road10840,13.959000,6.076000,14.192000,17.750000
road10841,26.393000,9.195000,25.333000,35.555000
road10843,20.407000,9.200000,18.830000,25.982000
road10845,17.848000,11.889000,14.790000,23.537000
road10846,18.515000,7.055000,18.987000,26.880000
road10849,18.633000,10.048000,18.063000,28.146000
road10850,16.109000,4.720000,15.734000,18.571000
road10852,17.700000,12.148000,15.510000,17.478000
road10854,22.150000,5.498000,21.401000,26.437000
road1086,14.176000,5.554000,12.378000,18.284000
road10863,21.434000,9.943000,22.525000,30.193000
road10864,23.288000,9.022000,22.009000,32.291000
road10865,11.359000,8.658000,7.854000,21.021000
road10869,17.093000,6.546000,15.566000,22.304000
road10870,26.911000,7.927000,26.205000,33.968000
road10871,14.309000,7.802000,14.223000,21.441000
road10872,7.979000,6.688000,5.574000,14.884000
road10873,13.376000,6.786000,11.288000,21.858000
road10874,19.308000,8.226000,17.115000,21.480000
road10877,23.964000,10.385000,20.613000,27.935000
road10878,15.227000,3.851000,14.403000,18.769000
road10879,6.630000,7.646000,3.632000,12.630000
road10881,7.950000,3.965000,7.325000,11.745000
road10882,12.351000,2.898000,12.321000,15.202000
road10883,14.911000,5.815000,14.030000,17.580000
road10884,13.903000,6.107000,13.755000,16.229000
road10886,19.362000,7.194000,17.730000,24.724000
road10887,21.196000,10.936000,18.318000,29.449000
road10889,20.461000,7.596000,19.181000,27.142000
road10890,26.140000,8.543000,25.110000,33.628000
road10892,15.936000,7.117000,14.920000,21.998000
road10895,13.121000,8.135000,10.677000,21.527000
road10896,16.680000,8.412000,15.666000,24.203000
road10897,26.770000,9.727000,25.435000,36.979000
road1090,11.143000,3.988000,10.978000,14.004000
road10903,10.712000,3.255000,11.048000,14.018000
road10904,13.820000,6.938000,11.549000,21.789000
road10906,13.867000,7.088000,11.440000,22.007000
road10910,15.423000,6.608000,14.265000,22.215000
road10911,10.677000,6.969000,9.545000,13.131000
road10912,20.069000,9.611000,18.029000,23.993000
road10913,14.110000,7.690000,13.642000,21.562000
road10915,25.441000,6.729000,24.228000,31.295000
road10916,14.948000,5.819000,14.557000,19.665000
road10918,22.161000,5.948000,21.392000,27.493000
road10919,17.869000,7.026000,17.437000,24.416000
road1092,14.296000,4.426000,14.108000,17.261000
road10920,25.601000,4.939000,25.600000,29.951000
road10922,20.917000,6.571000,20.948000,27.525000
road10923,13.927000,5.608000,13.743000,18.362000
road10926,23.200000,10.805000,22.123000,33.862000
road10928,31.141000,11.080000,29.961000,42.847000
road10929,14.768000,3.156000,14.423000,17.630000
road10930,26.641000,10.037000,25.481000,36.646000
road10932,10.253000,8.932000,6.189000,21.848000
road10933,9.671000,8.548000,6.118000,19.536000
road10934,30.498000,8.873000,29.011000,39.193000
road10936,19.692000,6.303000,19.606000,24.947000
road10937,13.239000,3.180000,13.480000,16.399000
road10938,13.925000,2.780000,13.679000,17.329000
road1094,12.379000,3.503000,12.256000,15.117000
road10941,9.160000,7.155000,7.572000,15.124000
road10942,24.332000,9.933000,22.899000,34.237000
road10943,8.203000,4.778000,7.939000,12.285000
road10946,26.289000,10.440000,25.077000,36.710000
road10947,13.921000,4.535000,13.656000,18.117000
road10950,18.995000,9.099000,17.834000,27.857000
road10951,14.451000,7.642000,13.995000,21.392000
road10952,21.212000,7.230000,20.668000,27.454000
road10954,15.586000,8.192000,14.811000,23.273000
road10957,9.990000,7.733000,7.862000,17.917000
road10960,13.115000,3.253000,13.290000,15.997000
road10961,19.530000,9.680000,18.858000,28.968000
road10962,17.369000,5.384000,15.881000,21.926000
road10963,9.779000,2.381000,9.472000,11.286000
road10964,17.369000,5.384000,15.881000,21.926000
road10965,10.550000,3.344000,10.253000,13.820000
road10966,13.267000,4.449000,12.013000,16.167000
road10968,11.344000,2.551000,11.813000,13.541000
road10969,9.764000,7.138000,8.761000,15.755000
road10971,9.524000,6.619000,8.534000,16.090000
road10976,15.954000,7.120000,14.759000,18.953000
road10978,12.936000,3.915000,12.825000,15.886000
road10980,26.495000,5.581000,25.849000,31.724000
road10982,11.427000,3.274000,11.465000,13.782000
road10983,20.077000,9.995000,18.646000,30.221000
road10986,25.029000,5.378000,24.346000,30.100000
road10987,29.874000,10.801000,28.848000,40.849000
road11000,15.860000,5.165000,16.176000,19.719000
road11002,13.557000,5.267000,13.884000,16.872000
road11003,13.565000,7.186000,11.547000,15.576000
road11004,11.524000,4.253000,11.357000,13.762000
road11009,15.159000,5.889000,15.026000,17.682000
road11012,11.099000,5.956000,10.422000,13.080000
road11013,10.872000,2.868000,10.348000,13.565000
road11015,11.099000,5.956000,10.422000,13.080000
road11016,10.872000,2.868000,10.348000,13.565000
road11023,16.440000,5.427000,14.990000,21.477000
road11024,17.442000,7.172000,16.972000,21.949000
road11029,19.758000,8.922000,18.580000,28.124000
road11030,9.470000,5.934000,8.584000,11.406000
road11031,15.478000,3.255000,15.329000,18.622000
road11032,16.524000,3.066000,16.464000,18.953000
road11036,17.606000,6.250000,17.437000,21.631000
road11037,19.044000,7.004000,18.324000,23.867000
road11039,16.580000,3.063000,16.242000,19.730000
road11040,18.021000,4.503000,17.624000,20.744000
road11043,25.206000,10.892000,23.581000,34.163000
road11045,14.886000,7.399000,13.733000,22.073000
road11046,25.916000,10.918000,24.351000,35.585000
road11047,13.083000,8.193000,11.919000,20.246000
road11048,19.234000,7.191000,17.546000,26.376000
road11050,14.886000,7.399000,13.733000,22.073000
road11051,10.894000,5.202000,10.686000,14.341000
road11053,12.747000,5.713000,10.699000,19.866000
road11054,14.845000,6.949000,13.910000,22.058000
road11057,23.812000,8.357000,22.390000,31.940000
road11063,14.386000,8.559000,13.480000,22.745000
road11064,12.584000,7.407000,12.056000,20.001000
road11065,13.495000,6.828000,12.610000,20.593000
road11066,13.738000,6.762000,13.148000,20.271000
road11069,24.864000,9.057000,24.467000,33.218000
road11070,16.136000,3.725000,16.373000,19.535000
road11072,22.039000,5.927000,20.367000,25.903000
road11073,21.387000,8.409000,18.812000,26.700000
road11075,6.714000,7.448000,3.615000,13.288000
road11076,14.427000,5.860000,14.044000,19.580000
road11077,20.808000,8.536000,17.362000,27.998000
road11078,15.335000,10.976000,13.223000,17.725000
road11079,15.227000,3.851000,14.403000,18.769000
road11082,21.324000,8.902000,19.943000,29.261000
road11083,17.684000,8.988000,16.146000,19.360000
road11084,18.090000,5.392000,16.785000,22.494000
road11085,15.214000,8.890000,13.628000,17.581000
road11086,21.882000,8.271000,20.545000,29.673000
road11088,11.230000,3.527000,11.413000,13.935000
