CONNECTION ID,# EDGES,EDGE IDS
road10,5,11183460,11201188,11203071#1,215359987#5,556381099
road11,379,-104081860#0,-104081860#2,-104081860#3,-11181062,-11181868#0,-11181868#1,-11183460,-11185380,-11188282,-11190726#0,-11190726#1,-11191625#0,-11191625#1,-11194117,-11194532,-11197289,-11200570#0,-11200570#1,-11200652,-11201189,-11201190#0,-11201190#1,-11201190#2,-11201190#3,-11201190#4,-11201353,-11202779,-11202782,-11203042,-11203071#2,-11203071#3,-11203071#4,-11203071#5,-11203071#6,-11203585,-11203636#0,-11203636#1,-11203636#2,-127605030,-127605031,-127605032#0,-127605032#1,-127605036,-127605037#0,-127605037#1,-127605037#2,-127605037#3,-127605037#4,-127605057,-127605058,-127605059,-127605060,-127605061,-127605062#0,-127605062#1,-135787537,-135787542#0,-135787542#1,-157391087,-157391090#0,-157391090#1,-157391095#0,-157391095#1,-157391103#0,-157391103#1,-157391103#2,-157391103#3,-157391106#0,-157391134,-157391135,-157391136#0,-157391136#1,-157391141#0,-157391141#1,-157391141#2,-157610585,-157610606,-157610607#0,-157610607#1,-157610607#2,-157610620#0,-157610620#1,-157610624#0,-157610624#1,-157610624#2,-157610624#3,-157610624#4,-157610624#5,-157610624#6,-157610624#7,-157610624#9,-157610626#0,-157610626#1,-157610626#2,-157610626#3,-157610626#4,-157610626#5,-157610626#6,-157610626#7,-157610626#8,-157610636#0,-157610636#1,-157610636#2,-157610636#3,-157610639,-157610642#0,-157610642#1,-157610642#2,-157849047#0,-157849047#1,-157849049,-157849052,-157849054#0,-157849054#1,-157849882,-157849897,-157849900,-157849903#1,-157849903#2,-207671967#0,-207671967#1,-207671968#0,-207671968#1,-210585022#2,-210585024#0,-210585024#1,-210585024#2,-210605474,-210605476,-210605479,-210605482#0,-210605482#1,-210605488,-210605512,-210605514,-210605517,-210605519,-210605521,-210605525,-210605627,-210605630,-210605711,-210605715,-210605716,-210605717,-210605718,-210605719,-210605720,-210605721#0,-210605721#1,-210605784,-210605785,-210605791,-210605792,-210605793,-210605802,-210605814,-210605837,-210605839,-210605876,-210605894,-213546058,-213546068,-213579725#4,-213579725#5,-213579725#6,-213579725#7,-215344920#0,-215344920#1,-215344920#2,-215344921,-215360001,-215360003,-43990557,-44076815#3,-44076815#4,-44076815#5,-44076815#6,-44076815#7,-44076815#8,-549743570,-686104649#1,-686104649#2,-686104649#3,-686104649#4,-73540494,-73541775,104081860#0,104081860#2,104081860#3,11181062,11181868#0,11181868#1,11183460,11185380,11188282,11190726#0,11190726#1,11191625#0,11191625#1,11194117,11194532,11197289,11200570#0,11200570#1,11200652,11201189,11201190#0,11201190#1,11201190#2,11201190#3,11201190#4,11201353,11202779,11202782,11203042,11203071#2,11203071#3,11203071#4,11203071#5,11203071#6,11203585,11203636#0,11203636#1,11203636#2,127605030,127605031,127605032#0,127605032#1,127605036,127605037#0,127605037#1,127605037#2,127605037#3,127605037#4,127605057,127605058,127605059,127605060,127605061,127605062#0,127605062#1,135787537,135787542#0,135787542#1,157391087,157391090#0,157391090#1,157391095#0,157391095#1,157391103#0,157391103#1,157391103#2,157391103#3,157391106#0,157391134,157391135,157391136#0,157391136#1,157391141#0,157391141#1,157391141#2,157610585,157610606,157610607#0,157610607#1,157610607#2,157610620#0,157610620#1,157610624#0,157610624#1,157610624#2,157610624#3,157610624#4,157610624#5,157610624#6,157610624#7,157610624#9,157610626#0,157610626#1,157610626#2,157610626#3,157610626#4,157610626#5,157610626#6,157610626#7,157610626#8,157610636#0,157610636#1,157610636#2,157610636#3,157610639,157610642#0,157610642#1,157610642#2,157849047#0,157849047#1,157849049,157849052,157849054#0,157849054#1,157849882,157849897,157849900,157849903#1,157849903#2,207671967#0,207671967#1,207671968#0,207671968#1,210585022#2,210585024#0,210585024#1,210585024#2,210605474,210605476,210605479,210605482#0,210605482#1,210605488,210605512,210605514,210605517,210605519,210605521,210605525,210605627,210605630,210605711,210605715,210605716,210605717,210605718,210605719,210605720,210605721#0,210605721#1,210605784,210605785,210605791,210605792,210605793,210605802,210605814,210605837,210605839,210605876,210605894,213546058,213546068,213579725#4,213579725#5,213579725#6,213579725#7,215344920#0,215344920#1,215344920#2,215344921,215360001,215360003,43990557,44076815#3,44076815#4,44076815#5,44076815#6,44076815#7,44076815#8,549743570,556381104,556381108,610996520,610996526,610996529,686104649#1,686104649#2,686104649#3,686104649#4,73540494,73541775
road12,6,-104081862#3,-157849903#0,-210585022#1,-213579725#2,-44076815#2,-686104649#0
road13,6,-11183460,-11201188,-11203071#1,-215359987#5,556381104,610996520
road14,9,11197588,11203043#0,11203074#0,11203637#0,157391106#1,210605894,215344909,215344928#0,75252149
road15,50,-11186205,-11186207#0,-11186207#1,-11186207#2,-11186207#3,-11203043#1,-11203074#1,-11203637#1,-157391106#1,-210605408,-210605409,-210605415,-210605418,-210605471,-210605491#0,-210605572,-210605633,-210605648#0,-210605648#1,-210605862,-210605878,-215344928#1,-215591346#0,-215591346#1,-647006180,11186205,11186207#0,11186207#1,11186207#2,11186207#3,11203043#1,11203074#1,11203637#1,157391106#1,210605408,210605409,210605415,210605418,210605471,210605491#0,210605572,210605633,210605648#0,210605648#1,210605862,210605878,215344928#1,215591346#0,215591346#1,647006180
road16,1,-11186206
road17,9,-11197588,-11203043#0,-11203074#0,-11203637#0,-157391106#1,-210605894,-215344909,-215344928#0,-75252149
road18,278,-11177891,-11177893,-11183140,-11183496,-11183497,-11183697#2,-11183697#3,-11187017,-11188734#0,-11188734#1,-11189577,-11193196#1,-11194164,-11195046,-11198103,-11198624,-11199415#0,-11199415#1,-11199415#2,-11199415#3,-11199415#4,-11201043#0,-11201043#1,-11201043#2,-11201043#3,-11201043#4,-11201043#5,-11201043#6,-11202230#0,-11202230#1,-11204336#0,-11204336#1,-11204517,-11204616,-11205452,-127588545#0,-127588545#1,-127588545#2,-127588545#3,-127588545#4,-128835980#0,-128835980#1,-156523405,-157403435,-157403439,-157403483#0,-157403483#1,-157403512#0,-157403512#1,-157403536#0,-157403536#1,-157403536#2,-157403541#0,-157847895#0,-157847895#1,-157849029,-157849030#0,-157849030#1,-210272665,-210272666,-210272682,-210272700,-210272703,-210272704,-210272705,-210272706#0,-210272706#1,-210272707,-210272708#0,-210272708#1,-210272724,-210272725,-210272726,-210272729,-210272730,-210272745#0,-210272745#1,-210272824,-213657212#0,-213657212#1,-214485764#0,-214485764#1,-214485764#2,-214485764#3,-214485764#4,-214485764#5,-215671203,-215671205#0,-215671205#1,-215671217#0,-215671217#1,-215671218#0,-215671218#1,-215795045#0,-215795045#1,-215795059#0,-215795059#1,-215795059#2,-215795059#3,-215795059#4,-215795059#5,-215885112#0,-215885112#1,-215958383#4,-215958383#5,-215958383#6,-215958383#7,-216584578,-216584580#0,-43678526#0,-43678526#1,-43678545,-44035279#1,-44035279#2,-44035298,-67469501,-73531007#0,-73531007#1,-73531032#0,-73531032#1,-73531032#2,-73531032#3,-73531032#4,-77087853,-77689380#0,-80761703#1,-80761703#2,-80778932#0,-80778932#1,-80778932#2,-80778932#3,-80778935#0,-80778935#1,-80778935#2,-80778935#3,-80778935#5,11177891,11177893,11183140,11183496,11183497,11183697#2,11183697#3,11187017,11188734#0,11188734#1,11189577,11193196#1,11194164,11195046,11198103,11198624,11199415#0,11199415#1,11199415#2,11199415#3,11199415#4,11201043#0,11201043#1,11201043#2,11201043#3,11201043#4,11201043#5,11201043#6,11202230#0,11202230#1,11204336#0,11204336#1,11204517,11204616,11205452,127588545#0,127588545#1,127588545#2,127588545#3,127588545#4,128835980#0,128835980#1,156523362#2,156523362#3,156523363#0,156523363#1,156523405,157403435,157403439,157403483#0,157403483#1,157403512#0,157403512#1,157403536#0,157403536#1,157403536#2,157403541#0,157847895#0,157847895#1,157849029,157849030#0,157849030#1,210272665,210272666,210272682,210272700,210272703,210272704,210272705,210272706#0,210272706#1,210272707,210272708#0,210272708#1,210272724,210272725,210272726,210272729,210272730,210272745#0,210272745#1,210272824,213657212#0,213657212#1,214485764#0,214485764#1,214485764#2,214485764#3,214485764#4,214485764#5,215671203,215671205#0,215671205#1,215671217#0,215671217#1,215671218#0,215671218#1,215795045#0,215795045#1,215795059#0,215795059#1,215795059#2,215795059#3,215795059#4,215795059#5,215885112#0,215885112#1,215958383#4,215958383#5,215958383#6,215958383#7,216584578,216584580#0,43678526#0,43678526#1,43678545,43701895#0,44035279#1,44035279#2,44035298,67469501,67472258,73531007#0,73531007#1,73531032#0,73531032#1,73531032#2,73531032#3,73531032#4,77087853,77689380#0,80761703#1,80761703#2,80778932#0,80778932#1,80778932#2,80778932#3,80778935#0,80778935#1,80778935#2,80778935#3,80778935#5
road19,6,-11183697#1,-210272665,-210272738,11183140,215671205#2,215671218#2
road20,8,-11193196#1,-11204616,-127588546#1,-157849031,-210272726,-215958383#3,-44035279#0,-80761703#1
road21,7,11194164,11204061#0,151021365,210709320,213657212#1,43678526#1,77689380#1
road22,398,-11179494,-11180403,-11183324#0,-11183324#1,-11183324#2,-11185087#0,-11185087#1,-11189207,-11189209,-11193196#0,-11193196#1,-11195044#0,-11195044#1,-11195044#2,-11195044#3,-11195044#4,-11195044#5,-11195044#6,-11195044#7,-11195044#8,-11196219#1,-11197511#0,-11198268,-11198269#0,-11198269#1,-11204334,-11204339#16,-11204352,-11204616,-127588546#0,-127605053,-127605054,-127605055#0,-127605055#1,-148640484#0,-148640484#1,-157551368#3,-210252864#0,-210252864#1,-210272670,-210272698,-210272699,-210272722,-210272723,-210272727,-210272728,-210272758#0,-210272758#1,-210272801#0,-210272801#1,-213546023,-213546028#0,-215671202,-215671207#0,-215671207#1,-215671207#2,-215671209#0,-215671209#1,-215671209#2,-215671209#3,-215958383#0,-215958383#1,-215958383#2,-216298959,-43678497#0,-43678497#1,-43678497#2,-43678497#3,-43678497#4,-43678497#5,-44034907#0,-44034907#1,-44034907#2,-44034907#3,-44035279#0,-47026813,-47030761,-494288006#0,-494288006#1,-494288008#0,-494288008#1,-494288008#2,-494288008#3,-494288008#4,-49847027,-49847028#0,-49847028#1,-49847029#0,-49847029#1,-49847029#2,-53848263#0,-53848263#1,-53848263#2,-548635877,-552917838,-552931294,-552931299#10,-552931299#11,-552931299#6,-552931299#7,-552931299#8,-552931299#9,-553326099,-553326108,-556550707#0,-556550707#1,-556587033,-556587035,-556587087,-556587140,-556826747,-561143475#0,-561143475#1,-561143475#2,-561143475#3,-561143475#4,-561143475#5,-656755047,-656755048,-67469502,-73531013#0,-73531013#1,-75293054#0,-75293054#1,-75293054#2,-75293054#3,-77087855#0,-77087855#1,-77087855#2,-77087855#3,-80538174#0,-80538174#1,-80538174#2,-80540246#0,-80540246#1,-80659134#10,-80659134#11,-80659134#6,-80659134#7,-80659134#8,-80659134#9,-80761703#0,-80761703#1,-80761716#0,-80761716#1,-80761716#2,-80761716#3,11179494,11180403,11180828,11183324#0,11183324#1,11183324#2,11185087#0,11185087#1,11189207,11189209,11193196#0,11193196#1,11195044#0,11195044#1,11195044#2,11195044#3,11195044#4,11195044#5,11195044#6,11195044#7,11195044#8,11196219#1,11197511#0,11198268,11198269#0,11198269#1,11204334,11204339#16,11204352,11204616,115673326,115673328,115673330,127588546#0,127605053,127605054,127605055#0,127605055#1,148640484#0,148640484#1,148640488#0,148640488#1,157551368#3,208938664,210252864#0,210252864#1,210272660#0,210272660#1,210272670,210272698,210272699,210272722,210272723,210272727,210272728,210272758#0,210272758#1,210272801#0,210272801#1,213546023,213546028#0,213546070#0,213546070#1,215591358#0,215591358#1,215591358#2,215591358#3,215671194#0,215671194#1,215671194#2,215671194#3,215671202,215671207#0,215671207#1,215671207#2,215671209#0,215671209#1,215671209#2,215671209#3,215795011#0,215795011#1,215795011#2,215795022#0,215795022#1,215795022#2,215795022#3,215795022#4,215958383#0,215958383#1,215958383#2,216298959,32086293,32086316,32086318,32086319,32086320,32086425#0,32086425#1,32086425#2,32086447,32086462,32086466,32087585,32087586,32087589,43678497#0,43678497#1,43678497#2,43678497#3,43678497#4,43678497#5,43678513,44034902#0,44034907#0,44034907#1,44034907#2,44034907#3,44035234,44035279#0,44035299#0,44035299#1,44035301#0,44035301#1,44035301#2,44035301#3,44035301#4,44035301#5,47026709,47026713#0,47026713#1,47026730#0,47026730#1,47026730#2,47026811,47026813,47026815#0,47026815#1,47026815#2,47026816,47026817#0,47026817#1,47026817#2,47026817#3,47026818,47030761,47030763,494288006#0,494288006#1,494288008#0,494288008#1,494288008#2,494288008#3,494288008#4,49841573,49841573-AddedOffRampEdge,49847027,49847028#0,49847028#1,49847029#0,49847029#1,49847029#2,49887044,49887062,49887178,503900172#0,503900172#1,53848263#0,53848263#1,53848263#2,548021415,548635875#0,548635875#1,548635875#2,548635875#3,548635877,548635975#0,548635975#1,548635975#2,552917838,552931294,552931299#10,552931299#11,552931299#6,552931299#7,552931299#8,552931299#9,553326099,553326108,556550707#0,556550707#1,556587033,556587035,556587087,556587140,556826744,556826747,561143475#0,561143475#1,561143475#2,561143475#3,561143475#4,561143475#5,656755047,656755048,67469502,67562136,73531013#0,73531013#1,75293054#0,75293054#1,75293054#2,75293054#3,75447711#0,75447711#1,75447711#2,77087855#0,77087855#1,77087855#2,77087855#3,80538166,80538172#0,80538172#1,80538174#0,80538174#1,80538174#2,80540246#0,80540246#1,80659134#10,80659134#11,80659134#6,80659134#7,80659134#8,80659134#9,80664634#0,80666332#0,80666332#2,80738233#0,80738233#1,80738233#2,80761703#0,80761703#1,80761712,80761716#0,80761716#1,80761716#2,80761716#3,85476395,85476404#0,85476404#1,85476404#2,85476404#3
road23,8,-11196219#0,-127605043,-210272698,-210272758#0,11197511#1,44034902#1,44035310,75293054#4
road24,1,-11204339#15
road25,5,-157551368#3,-552931299#5,-80659134#6,213546028#0,80664634#0
road26,6,11180403,11185087#2,47026713#1,548660518,67472160,67472161
road27,8,11193196#1,11204616,127588546#1,157849031,210272726,215958383#3,44035279#0,80761703#1
road28,414,-11176209,-11177970#0,-11177970#1,-11177970#2,-11179409#0,-11179409#1,-11179409#2,-11179409#3,-11179409#4,-11179409#5,-11179409#6,-11179409#7,-11179409#8,-11180285#0,-11180285#1,-11180285#2,-11180285#3,-11180285#5,-11180285#6,-11181848,-11183171#0,-11183171#1,-11186453#0,-11186453#1,-11186453#2,-11186453#3,-11186453#4,-11186453#5,-11186453#6,-11186453#7,-11189528#0,-11189528#1,-11192306,-11193557#0,-11193557#1,-11193647#0,-11193647#1,-11193647#10,-11193647#2,-11193647#3,-11193647#4,-11193647#8,-11193647#9,-11201609#0,-11201609#1,-11201609#2,-11201609#3,-11201609#4,-11204339#12,-11204339#13,-140210324#0,-140210324#1,-140210324#2,-140210324#3,-140210324#4,-140210324#5,-157551368#0,-157551368#1,-213546022#0,-213546022#1,-213546022#2,-213546022#3,-213546022#4,-213546022#5,-213546024#0,-213546024#1,-213546024#2,-213546024#3,-213546026#0,-213546026#1,-213546026#2,-213546026#3,-213546026#4,-213546028#1,-213546028#10,-213546028#2,-213546028#3,-213546028#4,-213546028#5,-213546028#6,-213546028#7,-213546028#8,-213546028#9,-213546044,-215359981#2,-215359982,-215359983#0,-215486792#0,-215486792#1,-215486792#2,-215486792#3,-215486793#0,-215486794#0,-215486794#1,-215486794#2,-215671208#0,-215671208#1,-215671208#2,-215671208#3,-215795020#0,-215795020#1,-215958376#0,-215958376#1,-43990457#0,-43990457#1,-43990457#2,-47026378#0,-47026378#1,-47026378#2,-47026378#3,-47026378#4,-47026378#5,-47026378#6,-49847026,-548603179#0,-548603179#1,-548603179#2,-552931299#0,-552931299#1,-552931299#2,-552931299#3,-552931299#4,-556419636#0,-556419636#1,-556419636#2,-556419638,-67523969#0,-67567288#0,-684600452#0,-684600452#1,-73531003#0,-73531003#1,-73538097,-73538101,-73538102#0,-73538109#0,-73538109#1,-73538119#0,-73538119#1,-73538119#2,-73538119#3,-73538119#4,-73538120#0,-73538120#1,-73538120#2,-73538121#0,-73538121#1,-73540483,-80655316,-80655317,-80659106#0,-80659106#1,-80659106#2,-80659106#3,-80659106#4,-80659106#5,-80659133#0,-80659133#1,-80659133#2,-80659134#0,-80659134#1,-80659134#2,-80659134#3,-80659134#4,-80659134#5,104081869#1,11176209,11177800#0,11177800#1,11177800#2,11177800#3,11177800#4,11177800#5,11177970#0,11177970#1,11177970#2,11179409#0,11179409#1,11179409#2,11179409#3,11179409#4,11179409#5,11179409#6,11179409#7,11179409#8,11180285#0,11180285#1,11180285#2,11180285#3,11180285#5,11180285#6,11181848,11183171#0,11183171#1,11186453#0,11186453#1,11186453#2,11186453#3,11186453#4,11186453#5,11186453#6,11186453#7,11188947#0,11189528#0,11189528#1,11192306,11193557#0,11193557#1,11193647#0,11193647#1,11193647#10,11193647#2,11193647#3,11193647#4,11193647#8,11193647#9,11194590,11198370,11201609#0,11201609#1,11201609#2,11201609#3,11201609#4,11204339#12,11204339#13,140210324#0,140210324#1,140210324#2,140210324#3,140210324#4,140210324#5,157551368#0,157551368#1,208938664,213546022#0,213546022#1,213546022#2,213546022#3,213546022#4,213546022#5,213546024#0,213546024#1,213546024#2,213546024#3,213546026#0,213546026#1,213546026#2,213546026#3,213546026#4,213546028#1,213546028#10,213546028#2,213546028#3,213546028#4,213546028#5,213546028#6,213546028#7,213546028#8,213546028#9,213546044,215359981#2,215359982,215359983#0,215486792#0,215486792#1,215486792#2,215486792#3,215486793#0,215486794#0,215486794#1,215486794#2,215671208#0,215671208#1,215671208#2,215671208#3,215795020#0,215795020#1,215795047#17,215795047#18,215795047#19,215958376#0,215958376#1,423218171#0,423218171#1,423218171#2,43990457#0,43990457#1,43990457#2,44035019#0,44035019#1,44035020#0,44035020#1,44035168#15,44035168#16,44035168#17,47026378#0,47026378#1,47026378#2,47026378#3,47026378#4,47026378#5,47026378#6,47026380#0,47026380#1,47026380#10,47026380#11,47026380#12,47026380#2,47026380#3,47026380#4,47026380#5,47026380#6,47026380#7,47026380#8,47026380#9,49847026,51064594#0,51064594#1,51064594#2,548603179#0,548603179#1,548603179#2,552931299#0,552931299#1,552931299#2,552931299#3,552931299#4,556419636#0,556419636#1,556419636#2,556419638,673113752#0,673113752#1,673113752#2,67523969#0,67567288#0,684600452#0,684600452#1,73531003#0,73531003#1,73538097,73538101,73538102#0,73538109#0,73538109#1,73538119#0,73538119#1,73538119#2,73538119#3,73538119#4,73538120#0,73538120#1,73538120#2,73538121#0,73538121#1,73540483,75259994#0,75259994#1,75259994#2,75259994#3,75259994#4,75259994#5,75259994#6,75259994#7,80655316,80655317,80659106#0,80659106#1,80659106#2,80659106#3,80659106#4,80659106#5,80659128#0,80659128#1,80659128#2,80659128#3,80659128#4,80659128#5,80659128#6,80659128#7,80659133#0,80659133#1,80659133#2,80659134#0,80659134#1,80659134#2,80659134#3,80659134#4,80659134#5,80664413#0,80664413#1,80664414#0,80664414#1,80664414#2,80664414#3,80664414#4,80664414#5,80664414#6,80664414#7,80664414#8,80664415#10,80664415#11,80664415#12,80664415#13,80664415#2,80664415#3,80664415#4,80664415#5,80664415#6,80664415#7,80664415#8,80664415#9,80664634#0,80664634#1
road29,4,-11204339#11,11179409#9,11204339#14,80664413#2
road30,5,-213546028#0,157551368#3,208938664,552931299#5,80659134#6
road31,8,-215359981#1,-73538113#6,213546022#5,215359983#0,215795020#1,67567288#0,73538102#0,73541792
road32,4,-215359989,11188947#1,215486793#1,67523969#1
